3.8855554730E+00    3.7499205335E+00    3.6184323546E+00    3.4911456193E+00
3.3681006701E+00    3.2493225176E+00    3.1348234429E+00    3.0246019824E+00
2.9186436753E+00    2.8169246302E+00    2.7194071560E+00    2.6260454034E+00
2.5367854140E+00    2.4515589197E+00    2.3702979672E+00    2.2929218291E+00
2.2193439190E+00    2.1494770076E+00    2.0832191146E+00    2.0204757977E+00
1.9611404784E+00    1.9051060938E+00    1.8522672026E+00    1.8025059353E+00
1.7557184211E+00    1.7117841216E+00    1.6705956276E+00    1.6320368440E+00
1.5959953992E+00    1.5623623163E+00    1.5310219477E+00    1.5018733788E+00
1.4747995986E+00    1.4497071160E+00    1.4264823982E+00    1.4050359478E+00
1.3852617971E+00    1.3670731484E+00    1.3503725061E+00    1.3350767537E+00
1.3210966541E+00    1.3083536863E+00    1.2967664067E+00    1.2862616781E+00
1.2767652268E+00    1.2682099288E+00    1.2605279717E+00    1.2536586994E+00
1.2475400254E+00    1.2421180367E+00    1.2373356593E+00    1.2331458190E+00
1.2294958038E+00    1.2263452962E+00    1.2236453955E+00    1.2213622815E+00
1.2194504458E+00    1.2178816542E+00    1.2166149560E+00    1.2156251607E+00
1.2148777815E+00    1.2143485156E+00    1.2140095293E+00    1.2138371121E+00
1.2138095524E+00    1.2139036413E+00    1.2141030896E+00    1.2143853120E+00
1.2147378237E+00    1.2151412592E+00    1.2155835681E+00    1.2160501540E+00
1.2165283430E+00    1.2170080212E+00    1.2174761507E+00    1.2179257517E+00
1.2183454395E+00    1.2187286550E+00    1.2190674121E+00    1.2193542786E+00
1.2195844911E+00    1.2197502235E+00    1.2198483732E+00    1.2198733400E+00
1.2198210656E+00    1.2196885929E+00    1.2194712638E+00    1.2191675791E+00
1.2187742775E+00    1.2182892598E+00    1.2177111876E+00    1.2170374526E+00
1.2162677177E+00    1.2154005329E+00    1.2144349485E+00    1.2133708105E+00
1.2122071235E+00    1.2109440931E+00    1.2095816422E+00    1.2081195667E+00
1.2065584875E+00    1.2048985591E+00    1.2031402985E+00    1.2012844650E+00
1.1993315328E+00    1.1972824616E+00    1.1951381338E+00    1.1928993789E+00
1.1905673346E+00    1.1881430440E+00    1.1856276106E+00    1.1830222548E+00
1.1803281860E+00    1.1775466610E+00    1.1746789772E+00    1.1717264817E+00
1.1686905067E+00    1.1655724200E+00    1.1623736766E+00    1.1590956410E+00
1.1557397436E+00    1.1523075175E+00    1.1488003414E+00    1.1452197002E+00
1.1415671671E+00    1.1378441391E+00    1.1340521336E+00    1.1301927496E+00
1.1262673905E+00    1.1222775883E+00    1.1182249603E+00    1.1141109034E+00
1.1099369471E+00    1.1057047233E+00    1.1014156105E+00    1.0970711187E+00
1.0926728944E+00    1.0882222862E+00    1.0837207811E+00    1.0791700051E+00
1.0745713035E+00    1.0699261228E+00    1.0652360438E+00    1.0605024265E+00
1.0557266617E+00    1.0509102695E+00    1.0460546343E+00    1.0411610808E+00
1.0362310553E+00    1.0312659736E+00    1.0262670873E+00    1.0212357582E+00
1.0161734365E+00    1.0110812978E+00    1.0059606377E+00    1.0008128611E+00
9.9563914560E-01    9.9044070744E-01    9.8521885185E-01    9.7997480791E-01
9.7470969675E-01    9.6942471810E-01    9.6412114931E-01    9.5880002099E-01
9.5346246389E-01    9.4810968078E-01    9.4274273075E-01    9.3736265040E-01
9.3197053163E-01    9.2656748811E-01    9.2115446008E-01    9.1573245889E-01
9.1030255379E-01    9.0486568236E-01    8.9942277207E-01    8.9397478368E-01
8.8852270283E-01    8.8306736527E-01    8.7760966109E-01    8.7215051076E-01
8.6669076178E-01    8.6123122146E-01    8.5577271562E-01    8.5031610936E-01
8.4486214142E-01    8.3941158119E-01    8.3396520155E-01    8.2852376589E-01
8.2308796716E-01    8.1765851498E-01    8.1223612231E-01    8.0682146521E-01
8.0141519287E-01    7.9601795348E-01    7.9063039288E-01    7.8525312049E-01
7.7988673579E-01    7.7453182714E-01    7.6918896874E-01    7.6385872049E-01
7.5854162766E-01    7.5323821877E-01    7.4794900044E-01    7.4267448993E-01
7.3741517779E-01    7.3217153222E-01    7.2694400112E-01    7.2173305912E-01
7.1653914459E-01    7.1136266724E-01    7.0620402105E-01    7.0106363983E-01
6.9594191255E-01    6.9083919455E-01    6.8575582635E-01    6.8069220471E-01
6.7564867225E-01    6.7062553616E-01    6.6562307970E-01    6.6064166829E-01
6.5568160130E-01    6.5074314620E-01    6.4582652108E-01    6.4093206741E-01
6.3606004453E-01    6.3121069062E-01    6.2638414702E-01    6.2158073995E-01
6.1680069198E-01    6.1204420820E-01    6.0731138695E-01    6.0260250037E-01
5.9791775360E-01    5.9325731829E-01    5.8862127567E-01    5.8400981118E-01
5.7942312965E-01    5.7486137257E-01    5.7032462109E-01    5.6581294949E-01
5.6132657600E-01    5.5686561518E-01    5.5243016428E-01    5.4802016798E-01
5.4363586382E-01    5.3927734478E-01    5.3494468457E-01    5.3063784966E-01
5.2635693302E-01    5.2210206658E-01    5.1787330362E-01    5.1367065629E-01
5.0949403909E-01    5.0534363783E-01    5.0121948821E-01    4.9712160943E-01
4.9304989315E-01    4.8900440633E-01    4.8498523012E-01    4.8099236931E-01
4.7702579480E-01    4.7308534188E-01    4.6917117612E-01    4.6528329053E-01
4.6142166239E-01    4.5758616045E-01    4.5377675072E-01    4.4999351224E-01
4.4623641341E-01    4.4250540727E-01    4.3880027158E-01    4.3512109643E-01
4.3146787739E-01    4.2784056136E-01    4.2423905777E-01    4.2066313465E-01
4.1711292351E-01    4.1358836714E-01    4.1008939400E-01    4.0661584752E-01
4.0316757642E-01    3.9974465785E-01    3.9634701856E-01    3.9297457142E-01
3.8962710727E-01    3.8630453791E-01    3.8300689577E-01    3.7973409424E-01
3.7648603335E-01    3.7326246566E-01    3.7006334429E-01    3.6688866911E-01
3.6373834268E-01    3.6061225471E-01    3.5751013444E-01    3.5443195167E-01
3.5137768748E-01    3.4834723595E-01    3.4534047887E-01    3.4235713759E-01
3.3939717182E-01    3.3646055869E-01    3.3354718596E-01    3.3065692964E-01
3.2778951925E-01    3.2494487605E-01    3.2212298854E-01    3.1932374013E-01
3.1654700304E-01    3.1379253165E-01    3.1106017927E-01    3.0834996112E-01
3.0566175806E-01    3.0299544026E-01    3.0035080419E-01    2.9772760550E-01
2.9512590082E-01    2.9254557001E-01    2.8998648282E-01    2.8744849490E-01
2.8493123602E-01    2.8243481716E-01    2.7995911859E-01    2.7750401105E-01
2.7506935560E-01    2.7265484123E-01    2.7026043368E-01    2.6788608470E-01
2.6553166718E-01    2.6319704491E-01    2.6088199743E-01    2.5858630197E-01
2.5630999879E-01    2.5405296400E-01    2.5181506514E-01    2.4959616109E-01
2.4739590190E-01    2.4521433867E-01    2.4305138020E-01    2.4090689864E-01
2.3878075797E-01    2.3667272923E-01    2.3458261485E-01    2.3251044351E-01
2.3045609267E-01    2.2841943216E-01    2.2640032411E-01    2.2439844431E-01
2.2241380244E-01    2.2044632927E-01    2.1849590099E-01    2.1656238659E-01
2.1464561395E-01    2.1274528782E-01    2.1086148488E-01    2.0899408806E-01
2.0714297360E-01    2.0530801092E-01    2.0348896494E-01    2.0168568084E-01
1.9989817205E-01    1.9812632228E-01    1.9637000893E-01    1.9462910303E-01
1.9290332547E-01    1.9119262730E-01    1.8949697398E-01    1.8781625099E-01
1.8615033789E-01    1.8449910828E-01    1.8286225705E-01    1.8123980610E-01
1.7963168936E-01    1.7803779494E-01    1.7645800539E-01    1.7489219768E-01
1.7334005745E-01    1.7180164353E-01    1.7027687481E-01    1.6876564271E-01
1.6726783349E-01    1.6578332817E-01    1.6431181865E-01    1.6285336847E-01
1.6140789735E-01    1.5997530064E-01    1.5855546884E-01    1.5714828758E-01
1.5575346966E-01    1.5437105276E-01    1.5300097253E-01    1.5164312865E-01
1.5029741632E-01    1.4896372623E-01    1.4764180602E-01    1.4633163879E-01
1.4503318997E-01    1.4374636395E-01    1.4247106098E-01    1.4120717711E-01
1.3995450820E-01    1.3871295607E-01    1.3748252837E-01    1.3626313447E-01
1.3505467991E-01    1.3385706629E-01    1.3267015027E-01    1.3149372853E-01
1.3032786142E-01    1.2917246345E-01    1.2802744557E-01    1.2689271513E-01
1.2576817583E-01    1.2465357395E-01    1.2354895607E-01    1.2245426661E-01
1.2136942200E-01    1.2029433538E-01    1.1922891650E-01    1.1817299678E-01
1.1712646443E-01    1.1608934316E-01    1.1506155491E-01    1.1404301858E-01
1.1303364995E-01    1.1203336173E-01    1.1104191034E-01    1.1005936167E-01
1.0908565688E-01    1.0812072055E-01    1.0716447442E-01    1.0621683739E-01
1.0527767162E-01    1.0434684171E-01    1.0342438843E-01    1.0251024196E-01
1.0160432985E-01    1.0070657703E-01    9.9816905799E-02    9.8935132159E-02
9.8061235924E-02    9.7195205765E-02    9.6336974888E-02    9.5486474088E-02
9.4643631728E-02    9.3808373729E-02    9.2980486778E-02    9.2160032146E-02
9.1346961575E-02    9.0541211504E-02    8.9742716146E-02    8.8951407471E-02
8.8167202844E-02    8.7389911584E-02    8.6619608133E-02    8.5856234335E-02
8.5099729995E-02    8.4350032869E-02    8.3607078648E-02    8.2870776603E-02
8.2140970530E-02    8.1417721111E-02    8.0700973471E-02    7.9990670860E-02
7.9286754644E-02    7.8589164292E-02    7.7897813190E-02    7.7212554420E-02
7.6533446468E-02    7.5860437783E-02    7.5193475091E-02    7.4532503386E-02
7.3877465923E-02    7.3228291074E-02    7.2584818662E-02    7.1947115361E-02
